      subject           activity tBodyAccmeanX tBodyAccmeanY tBodyAccmeanZ tGravityAccmeanX tGravityAccmeanY tGravityAccmeanZ tBodyAccJerkmeanX tBodyAccJerkmeanY tBodyAccJerkmeanZ tBodyGyromeanX
560   -0.9921843800 -0.9822905700 -0.9809654300      6.824697e-02      2.372126e-01      3.166913e-01     -9.903333e-01     -9.809089e-01     -0.9803443600          1.713071e-01
561   -0.9890662300 -0.9774121300 -0.9798121600      1.265803e-01      1.830711e-01      3.698601e-01     -9.860160e-01     -9.780056e-01     -0.9780394200          2.294320e-01
562   -0.9888127200 -0.9844796300 -0.9871008400      1.328131e-01      2.884524e-01      4.574540e-01     -9.841735e-01     -9.835453e-01     -0.9865611500          3.110443e-01
563   -0.9815382500 -0.9733243600 -0.9828635400      1.456416e-01      2.629052e-01      2.699959e-01     -9.749129e-01     -9.721543e-01     -0.9794766100          1.902588e-01
564   -0.9783960500 -0.9647172500 -0.9754738800      1.326447e-01      2.381687e-01      2.764909e-01     -9.726195e-01     -9.638302e-01     -0.9745660500          6.996610e-02
565   -0.7192061600 -0.3708216100 -0.3077100500     -3.811382e-01     -6.872473e-02     -6.125242e-01     -7.712446e-01     -6.657186e-01     -0.7685487300         -2.778999e-01
566   -0.8910462500 -0.6438514400 -0.5877904900     -9.270649e-02     -7.646575e-02     -2.151304e-01     -8.778833e-01     -7.733417e-01     -0.8985303700          7.933184e-02
567   -0.9624617600 -0.8627104500 -0.8365924300     -3.685141e-01     -5.467954e-01      1.243440e-01     -9.667558e-01     -9.295055e-01     -0.9294500400         -9.915583e-02
568   -0.9738581700 -0.8590833400 -0.8619165600     -6.764124e-02     -6.293379e-02     -6.774056e-01     -9.703423e-01     -9.432614e-01     -0.9331169700          1.258301e-01
569   -0.9785638800 -0.8999458900 -0.8874290500      1.884501e-01     -5.396041e-01     -1.533938e-01     -9.774409e-01     -9.504575e-01     -0.9643389900          2.524591e-01
570   -0.9959255500 -0.9135396500 -0.9836570400      3.268673e-01     -2.690878e-01     -8.309450e-02     -9.930277e-01     -9.783439e-01     -0.9898098000          4.305581e-01
571   -0.9973229900 -0.9775300100 -0.9826716900      4.118261e-01     -4.825620e-03     -1.099022e-01     -9.947366e-01     -9.864386e-01     -0.9923646300          5.592609e-01
572   -0.9988740700 -0.9848415000 -0.9781701300      2.895455e-01      4.617800e-01      8.026391e-02     -9.971499e-01     -9.868593e-01     -0.9908181400          5.902959e-01
573   -0.9973664300 -0.9661778800 -0.9823986200      2.355353e-01     -1.577530e-01     -1.477081e-01     -9.954316e-01     -9.751595e-01     -0.9907262200          4.035433e-01
574   -0.9955512600 -0.9483438600 -0.9779215800      1.219454e-01     -2.023334e-01      2.791734e-01     -9.937546e-01     -9.686567e-01     -0.9813583600          3.549714e-01
575   -0.9945882500 -0.9676600400 -0.9711999200      5.004369e-02      1.445545e-02      5.013500e-01     -9.929048e-01     -9.731599e-01     -0.9784856000          1.519681e-01
576   -0.9746759600 -0.8957912000 -0.8491095700     -3.353551e-01     -3.467535e-01     -3.560275e-02     -9.769756e-01     -9.465170e-01     -0.9677437400         -2.340195e-01
577   -0.9746127900 -0.8995549100 -0.8555223300     -3.006664e-01     -3.571261e-01     -3.146444e-01     -9.741454e-01     -9.343355e-01     -0.9554478800         -1.902534e-01
578   -0.9655333000 -0.8092671900 -0.7597173200      1.280618e-01      9.203920e-02     -2.495162e-01     -9.683808e-01     -9.319938e-01     -0.9539763000          4.622720e-01
579   -0.9184421400 -0.7516121300 -0.7552386500      8.495171e-02      1.019839e-01     -9.474422e-02     -9.202283e-01     -8.449467e-01     -0.9249584900          1.099988e-01
580   -0.9631073200 -0.9301483700 -0.9183213700     -2.517373e-01      2.295630e-01     -6.545930e-02     -9.756730e-01     -9.593026e-01     -0.9574327400          2.132013e-01
581   -0.9875568700 -0.9755761000 -0.9856521300     -7.523969e-02      1.892663e-01      2.996531e-01     -9.881216e-01     -9.769545e-01     -0.9868588600          2.383064e-01
582   -0.9895044400 -0.9836358100 -0.9855689400      9.808137e-02      3.849120e-01      4.087182e-01     -9.873236e-01     -9.808963e-01     -0.9835117900          2.175390e-01
583   -0.9939324200 -0.9861376100 -0.9912033700     -1.819640e-02      4.771665e-01      6.961991e-01     -9.925403e-01     -9.854279e-01     -0.9868782500          2.983285e-01
584   -0.9946876000 -0.9908157700 -0.9947397600     -1.009344e-01      5.596305e-01      3.172270e-01     -9.941364e-01     -9.904189e-01     -0.9956411400          3.223084e-01
585   -0.9941657500 -0.9942476500 -0.9930708400     -1.173474e-01      3.854368e-01      2.314378e-01     -9.938058e-01     -9.939574e-01     -0.9933949600          3.352023e-01
586   -0.9974760000 -0.9941797900 -0.9917789400      1.124474e-01      5.769684e-01      5.406633e-01     -9.968437e-01     -9.920835e-01     -0.9900699900          3.010162e-01
587   -0.9898787300 -0.9792338400 -0.9830230300     -1.367636e-01      1.851225e-02      1.772584e-03     -9.885069e-01     -9.821855e-01     -0.9896689100          1.468883e-01
588   -0.9804415700 -0.9545512600 -0.9714199900     -1.743886e-01     -4.677304e-02     -9.022272e-02     -9.787836e-01     -9.609386e-01     -0.9803923000         -8.500977e-02
589   -0.9754930200 -0.9335170600 -0.9495717400      1.580601e-02     -1.793719e-03     -8.012243e-02     -9.771518e-01     -9.430245e-01     -0.9681097700         -4.899960e-02
590   -0.9579230300 -0.8905425700 -0.9187842500     -2.411178e-01      7.558497e-02     -8.397984e-02     -9.610856e-01     -8.992903e-01     -0.9539099000         -4.813699e-02
591   -0.9459888700 -0.8839155900 -0.9060734700     -2.016988e-01      1.588532e-01     -3.256636e-02     -9.461391e-01     -8.888456e-01     -0.9470776400          3.800721e-02
592   -0.9634429300 -0.9318142900 -0.9425057000     -1.588044e-01     -1.036318e-01      1.885810e-01     -9.620133e-01     -9.437676e-01     -0.9617437400         -8.975320e-02
593   -0.9753506800 -0.9619562300 -0.9492692700     -2.123371e-01      2.534042e-02      4.054176e-02     -9.760878e-01     -9.693844e-01     -0.9741005600          1.604036e-01
594   -0.9756494200 -0.9596333600 -0.9451939500     -1.544634e-01      1.602850e-02     -9.708865e-02     -9.737252e-01     -9.686131e-01     -0.9614534900          1.282987e-01
595   -0.9238595300 -0.8533442700 -0.8574229800     -8.350592e-02      6.489356e-02     -3.053326e-01     -9.181642e-01     -9.127485e-01     -0.9233929500          4.164749e-01
596   -0.9600171000 -0.9499708800 -0.9592884700     -5.007961e-01     -6.831310e-03     -2.014461e-01     -9.682638e-01     -9.584559e-01     -0.9728731900         -1.257835e-01
597   -0.9636836900 -0.9544513500 -0.9573856300     -4.612073e-01      7.086627e-02     -1.753281e-01     -9.687642e-01     -9.593211e-01     -0.9761141400         -9.798999e-02
598   -0.9895800900 -0.9871350600 -0.9926676400      1.965304e-01      3.047562e-01      3.747843e-01     -9.847313e-01     -9.890718e-01     -0.9902903200          3.020346e-01
599   -0.9888209000 -0.9876241800 -0.9918813600      1.965259e-01      5.495598e-01      5.355634e-01     -9.847253e-01     -9.854514e-01     -0.9873985800          2.541161e-01
600   -0.9905807600 -0.9895337100 -0.9901312900      1.825301e-01      5.004581e-01      5.402652e-01     -9.861844e-01     -9.876298e-01     -0.9857170000          3.325622e-01
601   -0.9923394600 -0.9913876200 -0.9920887900      1.283673e-01      3.739081e-01      5.320363e-01     -9.894355e-01     -9.895757e-01     -0.9916191200          2.939706e-01
602   -0.9912381800 -0.9928314800 -0.9941988900      6.732017e-02      6.364846e-01      4.099872e-01     -9.897955e-01     -9.908669e-01     -0.9937705100          1.408944e-01
603   -0.9938466300 -0.9905800800 -0.9906830100     -2.196224e-01      3.442329e-01      2.832136e-01     -9.940701e-01     -9.917944e-01     -0.9927540300          4.706737e-02
604   -0.9912362200 -0.9903258600 -0.9903896500      1.086868e-01      3.729175e-01      3.416469e-01     -9.890507e-01     -9.887175e-01     -0.9893081700          8.423015e-02
605   -0.9899346800 -0.9873150000 -0.9868463400      1.510656e-01      3.604840e-01      3.380242e-01     -9.858966e-01     -9.879037e-01     -0.9882118700          1.380971e-01
606   -0.9913693500 -0.9879771600 -0.9827021000      3.108207e-01      1.312801e-01      8.971353e-02     -9.861953e-01     -9.897406e-01     -0.9892631500          3.643358e-01
607   -0.9920523300 -0.9932094300 -0.9924701400      3.447362e-01      4.544094e-01      3.269331e-01     -9.876328e-01     -9.913042e-01     -0.9904336800          3.737665e-01
608   -0.9822729800 -0.9595264200 -0.9646778600     -5.181204e-01      5.357257e-02     -2.930390e-01     -9.818007e-01     -9.709165e-01     -0.9852836900          9.708180e-02
609   -0.9774879800 -0.9577157800 -0.9672743500     -5.069403e-01     -1.550123e-01     -4.220992e-01     -9.811538e-01     -9.683309e-01     -0.9878855600         -3.031462e-01
610   -0.9839846600 -0.9790950200 -0.9870957800     -3.422554e-01      8.127919e-02     -2.491506e-01     -9.843462e-01     -9.847467e-01     -0.9941635500          3.210750e-01
611   -0.2325554800  0.0014363344 -0.4172154300     -3.037553e-01      8.965200e-02      7.156452e-02     -3.103448e-01     -9.868838e-03     -0.5133425100         -2.798033e-01
612   -0.1642413100  0.1699204700 -0.3179147000     -3.860078e-01      2.192521e-01      1.050197e-01     -1.701529e-01      1.144044e-01     -0.4625732300         -3.100977e-01
613   -0.1284996700  0.0759948060 -0.3565733500      6.552977e-02      8.159623e-02      3.336697e-02     -2.119120e-01      6.069992e-02     -0.4994826000         -3.653642e-01
614   -0.2691487300  0.0208156110 -0.4351266100     -3.980684e-01      1.685321e-01     -8.988705e-03     -2.765013e-01     -9.283574e-02     -0.5236477500         -3.228262e-01
615   -0.2299151700 -0.0558521740 -0.3778492000     -1.408636e-01      1.202750e-01      7.559199e-02     -2.189549e-01     -9.810869e-02     -0.4768107900         -1.447176e-01
616   -0.1612922300 -0.0304211750 -0.3265155000     -3.033808e-01      2.377705e-01      2.230425e-01     -1.150652e-01     -1.039730e-01     -0.4503179200         -1.794134e-01
617   -0.2169121800  0.0100931090 -0.3813113900     -3.475025e-01      1.916288e-01      1.562505e-01     -2.016673e-01     -6.128348e-02     -0.4933274800         -1.056054e-01
618   -0.2475078200  0.0031568426 -0.4176271100     -2.948538e-01      2.300446e-01      1.321318e-01     -2.046850e-01     -1.924060e-02     -0.5604739300         -1.871106e-01
619   -0.2473068500 -0.0596539090 -0.3285653400     -2.799309e-01      2.267890e-01      5.609492e-02     -1.980082e-01     -1.121993e-01     -0.4385850200         -1.434440e-01
620   -0.2602122000 -0.0387339400 -0.3369619500     -3.323875e-01      1.488815e-01      2.955266e-02     -2.135158e-01     -1.289934e-01     -0.4320265900         -1.505893e-01
621   -0.2246478500  0.0954548220 -0.2683420600     -2.261216e-01      5.137091e-01      5.625816e-01     -2.371530e-01     -8.311136e-02     -0.4535335900         -6.979948e-02
622   -0.2583973200  0.1045323200 -0.3888363900     -3.113266e-01      1.228150e-01      1.739472e-02     -2.421093e-01      4.984876e-02     -0.4442717700         -2.723908e-01
623   -0.3550968700 -0.0243162870 -0.4289075000     -2.594752e-01      3.324302e-01      1.298452e-01     -3.162740e-01     -1.227725e-01     -0.5332304100         -2.709584e-01
624   -0.4230727800 -0.2198625400 -0.4874181700     -3.085401e-01      2.189058e-01      4.479478e-02     -3.567522e-01     -1.716894e-01     -0.5859130100         -2.205104e-01
625   -0.3567438100  0.0242816060 -0.3932817000     -3.945713e-01      1.860538e-01     -8.975527e-03     -3.665661e-01     -4.626698e-02     -0.5158331700         -2.852981e-01
626   -0.2614354000 -0.1225079400 -0.3991038400     -2.047439e-01      2.098431e-01      1.321770e-01     -2.776807e-01     -1.514722e-01     -0.4643404200         -2.875438e-01
627   -0.2540167600 -0.1179922000 -0.4373895400     -3.063285e-01      1.715636e-01      7.831904e-02     -2.706604e-01     -1.739863e-01     -0.5034317300         -3.360255e-01
628   -0.1719247300 -0.1324053900 -0.3966019100     -8.148064e-02      2.331447e-01     -1.024023e-02     -2.208216e-01     -1.384222e-01     -0.4932314000         -4.126400e-01
629   -0.2494555000 -0.0924755910 -0.3648393800     -2.596167e-01      2.538535e-01      1.107814e-01     -3.020980e-01     -9.843977e-02     -0.5181108000         -4.886071e-01
630   -0.2558831600 -0.0414115700 -0.4356108800     -2.510285e-01      7.489595e-02     -9.871376e-02     -2.757719e-01     -1.268137e-01     -0.5510114900         -3.166871e-01
631   -0.2529184200 -0.0439409330 -0.3697434100     -4.609916e-02      4.467323e-02      3.957481e-01     -2.739624e-01     -3.645905e-02     -0.4515608600         -2.149206e-01
632   -0.3056202400  0.1090158000 -0.3676619700     -2.418888e-01      1.900713e-01      1.088982e-01     -2.569234e-01      4.637191e-02     -0.4503741300         -6.180518e-02
633   -0.2634646100  0.1037706000 -0.2824287900      7.861387e-02      1.593657e-01      1.914908e-01     -2.423615e-01      1.192994e-01     -0.3569414200         -1.623104e-01
634   -0.3428647400 -0.1228097700 -0.4084987000     -3.833387e-01      1.821965e-01      1.603108e-01     -3.418706e-01     -1.695107e-01     -0.4682630500         -2.733120e-01
635   -0.3452518500 -0.1550842100 -0.4750799200     -3.790867e-01      8.949759e-02     -2.340500e-02     -3.649274e-01     -2.099263e-01     -0.5657700300         -3.652610e-01
636   -0.3879860100 -0.0875590180 -0.4446713000     -2.889524e-01      1.761095e-01      1.275471e-01     -3.667504e-01     -1.150777e-01     -0.5335549200         -2.987711e-01
637   -0.4540700900 -0.0636926910 -0.4604056200     -2.393223e-01      1.571483e-01     -5.621072e-04     -4.188992e-01     -7.620515e-02     -0.5376921200         -3.012161e-01
638   -0.2894793200 -0.1952939600 -0.4208349700     -3.637534e-01     -6.249370e-02     -9.661322e-02     -2.922810e-01     -3.031632e-01     -0.5254016800         -2.928260e-01
639   -0.2082753200 -0.2484054700 -0.4677468200     -3.634681e-01      1.285169e-01      9.197306e-02     -2.006863e-01     -3.813719e-01     -0.5241191400         -1.975299e-01
640   -0.1389593600 -0.0652318190 -0.4353391400     -3.173146e-01      3.248391e-02      7.060989e-02     -1.088269e-01     -1.362803e-01     -0.5353284100         -1.394519e-01
641   -0.1825307300  0.0425263180 -0.4546743200     -1.102845e-01      5.521025e-02      1.566898e-01     -1.345623e-01     -9.800030e-02     -0.5135608300         -7.592126e-02
642   -0.0988455160 -0.2182092900 -0.3900785700     -9.473643e-02     -6.103668e-02     -2.837656e-02     -2.012481e-01     -3.218388e-01     -0.5199725100         -2.192419e-01
643   -0.1285571300 -0.0077825650 -0.3130981100     -2.149468e-01      4.008763e-01      8.525548e-03     -1.746207e-01     -2.238840e-01     -0.4108413500         -2.634010e-02
644   -0.0028933816 -0.1821324200 -0.3643371900     -5.723682e-03      1.162132e-01     -1.228797e-01     -1.619577e-01     -2.589042e-01     -0.5133154500         -2.128997e-01
645   -0.2355553900 -0.2574262200 -0.3883456400     -2.812481e-01      9.630030e-02     -3.917590e-02     -2.291965e-01     -3.084190e-01     -0.5306818300         -8.448528e-02
646   -0.2624705000 -0.2455076100 -0.4293743800     -3.535855e-01      1.470963e-01     -9.368937e-02     -2.674475e-01     -2.722039e-01     -0.5527678700         -2.047785e-01
647   -0.2319254000 -0.1732663000 -0.4721343000     -4.887624e-01     -1.150011e-01     -1.486727e-01     -3.336755e-01     -2.994027e-01     -0.5893436800         -4.187036e-01
648   -0.2940969800 -0.3596491800 -0.5129134600     -3.022626e-01      1.781450e-01     -1.316356e-01     -2.790766e-01     -4.783975e-01     -0.6091811400          3.174196e-02
649   -0.2761565200 -0.1604366200 -0.4452720500     -2.172069e-01      1.095686e-01     -9.956519e-02     -2.902549e-01     -2.962214e-01     -0.5673109400          4.514316e-02
650   -0.1952136700 -0.1184159600 -0.4676115700     -2.927997e-01     -2.827097e-02      3.905571e-04     -1.869610e-01     -2.496528e-01     -0.5392269400         -4.462790e-02
651   -0.1056477300 -0.1238427800 -0.4044851300     -3.244259e-01      1.000756e-01      3.020473e-02     -6.393583e-02     -2.106968e-01     -0.5409972100         -1.227477e-01
